seq_id,split,label,temp,hum,light,d_temp,d_hum,d_light,motion,drift
1032,train,SLOW_DRIFT,24.667917,48.775318,366.336784,-0.220628,0.785612,-9.478773,1.049934,0.202608
1032,train,SLOW_DRIFT,24.727693,48.953712,357.548507,0.059776,0.178394,-8.788276,1.03317,0.164962
1032,train,SLOW_DRIFT,24.903403,48.848623,361.05005,0.17571,-0.105089,3.501542,0.962676,0.072354
1032,train,SLOW_DRIFT,24.831871,48.910685,376.279673,-0.071531,0.062061,15.229624,0.968013,0.197247
1032,train,SLOW_DRIFT,24.813932,48.578426,361.831273,-0.017939,-0.332259,-14.4484,0.991776,0.074203
1032,train,SLOW_DRIFT,24.851277,48.377886,375.579479,0.037345,-0.200539,13.748206,1.007513,0.195277
1032,train,SLOW_DRIFT,24.578127,47.727031,371.162623,-0.273151,-0.650855,-4.416856,1.07943,0.22371
1032,train,SLOW_DRIFT,24.795722,49.063155,393.600353,0.217596,1.336124,22.43773,1.265573,0.230281
1033,train,RAPID_CHANGE,26.33821,39.458242,401.175207,0.016486,-3.599242,41.202697,1.686119,0.881433
1033,train,RAPID_CHANGE,26.336138,34.215848,437.642631,-0.002072,-5.242394,36.467425,2.122142,1.454909
1033,train,RAPID_CHANGE,26.075089,28.290104,435.047463,-0.26105,-5.925744,-2.595169,2.377631,1.850362
1033,train,RAPID_CHANGE,26.176613,28.607096,433.017926,0.101524,0.316992,-2.029537,2.356683,1.823897
1033,train,RAPID_CHANGE,26.105948,29.452582,439.058779,-0.070665,0.845486,6.040853,2.38693,1.816061
1033,train,RAPID_CHANGE,25.992242,28.968245,433.804958,-0.113705,-0.484338,-5.253821,2.458229,1.756206
1033,train,RAPID_CHANGE,25.874207,28.589066,435.808795,-0.118035,-0.379179,2.003837,2.401779,1.859687
1033,train,RAPID_CHANGE,25.879261,28.278137,444.484159,0.005054,-0.310929,8.675364,2.150982,1.766863
1033,train,RAPID_CHANGE,26.109324,28.657375,435.084891,0.230063,0.379238,-9.399269,1.780672,1.065019
1033,train,RAPID_CHANGE,25.927079,28.476666,442.131585,-0.182244,-0.18071,7.046694,1.287415,0.571762
1034,test,RAPID_CHANGE,27.290996,49.203724,151.521009,1.067412,-0.041599,-59.991658,1.691379,0.721694
1034,test,RAPID_CHANGE,28.224329,49.039084,100.010175,0.933332,-0.16464,-51.510834,2.160404,1.286749
1034,test,RAPID_CHANGE,29.302935,49.118705,24.259275,1.078606,0.079621,-75.7509,2.907227,2.272867
1034,test,RAPID_CHANGE,29.311693,49.384647,45.390011,0.008758,0.265943,21.130736,2.9029,2.106632
1034,test,RAPID_CHANGE,29.186157,48.55979,38.483229,-0.125536,-0.824857,-6.906781,2.926042,2.27977
1034,test,RAPID_CHANGE,29.126902,50.153685,30.187694,-0.059255,1.593895,-8.295535,3.085672,2.21711
1034,test,RAPID_CHANGE,29.386489,49.363874,38.776221,0.259587,-0.789811,8.588527,3.195,2.251295
1034,test,RAPID_CHANGE,28.989182,49.143887,43.441059,-0.397307,-0.219987,4.664838,3.285646,2.134485
1034,test,RAPID_CHANGE,28.985416,48.499402,39.517613,-0.003766,-0.644485,-3.923446,2.568829,1.415053
1034,test,RAPID_CHANGE,29.229312,49.914854,26.917543,0.243896,1.415452,-12.60007,2.14609,0.917358
1035,train,SLOW_DRIFT,23.986152,51.292578,216.561995,-0.207574,-0.236352,-7.643783,0.955279,0.37332
1035,train,SLOW_DRIFT,24.23012,51.306342,218.738914,0.243968,0.013764,2.17692,0.921653,0.245698
1035,train,SLOW_DRIFT,24.159769,49.99294,216.497163,-0.070351,-1.313402,-2.241751,0.980777,0.345322
1035,train,SLOW_DRIFT,24.22124,51.387004,206.371841,0.061471,1.394064,-10.125322,1.072848,0.346845
1035,train,SLOW_DRIFT,23.925061,50.144104,218.259667,-0.29618,-1.2429,11.887826,1.239604,0.348493
1035,train,SLOW_DRIFT,24.487156,49.978287,207.35761,0.562096,-0.165817,-10.902057,1.357757,0.327121
1035,train,SLOW_DRIFT,24.191984,48.994639,205.183929,-0.295173,-0.983649,-2.173681,1.354354,0.336794
1035,train,SLOW_DRIFT,24.238569,49.58532,207.931339,0.046585,0.590681,2.74741,1.378298,0.26356
1035,train,SLOW_DRIFT,24.229636,48.449398,193.651104,-0.008933,-1.135922,-14.280235,1.417882,0.441089
1035,train,SLOW_DRIFT,24.14524,47.996304,208.939793,-0.084396,-0.453095,15.28869,1.484038,0.327385
1036,train,NORMAL,22.150298,59.321132,204.89925,-0.038614,0.468595,-4.507049,1.045696,0.253902
1036,train,NORMAL,22.030437,59.75432,209.642934,-0.119861,0.433188,4.743684,0.93003,0.122203
1036,train,NORMAL,22.205003,59.056521,204.332901,0.174566,-0.6978,-5.310033,0.849948,0.081546
1036,train,NORMAL,22.055531,58.360032,215.293686,-0.149472,-0.696489,10.960785,0.927673,0.1181
1036,train,NORMAL,21.993652,59.332162,210.622208,-0.06188,0.97213,-4.671478,0.964224,0.161727
1036,train,NORMAL,22.065104,58.32443,208.082449,0.071452,-1.007732,-2.539759,0.963797,0.098239
1036,train,NORMAL,22.043623,58.572937,208.735935,-0.02148,0.248508,0.653486,0.909496,0.10647
1036,train,NORMAL,21.909909,59.223963,206.572959,-0.133714,0.651026,-2.162976,0.873999,0.142345
1036,train,NORMAL,21.771605,59.429454,209.550996,-0.138304,0.20549,2.978038,0.879724,0.171317
1036,train,NORMAL,22.285609,59.115449,217.820514,0.514004,-0.314005,8.269517,1.032788,0.189756
1037,train,SLOW_DRIFT,22.749999,50.361659,285.120439,-0.064294,0.486496,9.948554,1.082913,0.140231
1037,train,SLOW_DRIFT,22.999533,49.957057,279.657693,0.249535,-0.404602,-5.462746,1.152364,0.172062
1037,train,SLOW_DRIFT,23.006984,49.088341,274.985929,0.007451,-0.868716,-4.671763,1.078308,0.200686
1037,train,SLOW_DRIFT,22.989239,51.272059,289.534907,-0.017746,2.183718,14.548977,1.131037,0.181997
1037,train,SLOW_DRIFT,22.727769,50.736376,279.703994,-0.26147,-0.535683,-9.830913,1.28714,0.245167
1037,train,SLOW_DRIFT,22.773601,50.722626,281.817976,0.045832,-0.013749,2.113982,1.272226,0.170328
1037,train,SLOW_DRIFT,22.660346,49.319527,281.256562,-0.113255,-1.403099,-0.561414,1.239438,0.288681
1037,train,SLOW_DRIFT,23.094224,50.610128,271.071745,0.433878,1.290601,-10.184817,1.311547,0.176711
1037,train,SLOW_DRIFT,22.747035,51.720864,278.637131,-0.347188,1.110736,7.565386,1.436575,0.140441
1037,train,SLOW_DRIFT,22.712677,51.674639,285.052835,-0.034359,-0.046225,6.415703,1.343591,0.256346
1038,train,SLOW_DRIFT,25.644053,66.678195,428.300479,-0.213915,0.445579,16.449625,1.581526,0.230051
1038,train,SLOW_DRIFT,25.637125,65.581699,422.460553,-0.006928,-1.096496,-5.839926,1.629958,0.18643
1038,train,SLOW_DRIFT,25.923278,65.838361,431.707266,0.286152,0.256662,9.246713,1.664134,0.0819
1038,train,SLOW_DRIFT,25.775115,65.57935,419.80162,-0.148162,-0.259011,-11.905646,1.633816,0.394277
1038,train,SLOW_DRIFT,25.563733,66.833958,425.669284,-0.211382,1.254607,5.867664,1.515379,0.378319
1038,train,SLOW_DRIFT,25.832779,66.756307,421.721209,0.269046,-0.07765,-3.948075,1.340708,0.08689
1038,train,SLOW_DRIFT,25.689135,65.318524,421.119183,-0.143644,-1.437783,-0.602026,1.36202,0.238822
1038,train,SLOW_DRIFT,25.534354,66.221529,411.805144,-0.15478,0.903006,-9.314039,1.334598,0.113453
1038,train,SLOW_DRIFT,25.562088,66.622192,431.326381,0.027734,0.400663,19.521237,1.288164,0.053362
1038,train,SLOW_DRIFT,25.382107,65.038816,431.897295,-0.179981,-1.583376,0.570914,1.345472,0.191781
1039,train,SLOW_DRIFT,22.396459,57.719519,310.608878,-0.111165,0.139567,14.122511,1.261003,0.468295
1039,train,SLOW_DRIFT,22.553318,57.862417,299.976384,0.156858,0.142898,-10.632494,1.309213,0.259902
1039,train,SLOW_DRIFT,22.576277,58.244954,293.482123,0.022959,0.382537,-6.494261,1.324197,0.29364
1039,train,SLOW_DRIFT,22.638184,60.422908,301.669251,0.061908,2.177954,8.187128,1.42033,0.450471
1039,train,SLOW_DRIFT,22.40032,59.402147,285.122391,-0.237865,-1.020761,-16.54686,1.387087,0.358426
1039,train,SLOW_DRIFT,22.483566,60.70414,299.444599,0.083246,1.301994,14.322207,1.506797,0.332618
1039,train,SLOW_DRIFT,22.56857,61.031717,294.822512,0.085004,0.327577,-4.622087,1.340346,0.381984
1039,train,SLOW_DRIFT,22.665691,60.557479,298.088601,0.097121,-0.474238,3.266089,1.254689,0.272783
1039,train,SLOW_DRIFT,22.641866,62.001179,289.850387,-0.023825,1.4437,-8.238213,1.274064,0.526704
1039,train,SLOW_DRIFT,22.473529,62.39846,295.24878,-0.168337,0.397281,5.398393,1.259367,0.375538
1040,test,NORMAL,22.743331,48.632077,203.09221,-0.029701,0.180606,0.577102,0.996859,0.028565
1040,test,NORMAL,22.986449,47.593535,203.832991,0.243118,-1.038542,0.74078,1.032714,0.109296
1040,test,NORMAL,22.726563,48.134843,202.813178,-0.259886,0.541308,-1.019813,1.007063,0.169695
1040,test,NORMAL,22.625135,48.467718,209.405751,-0.101428,0.332875,6.592574,0.870617,0.146797
1040,test,NORMAL,22.784395,48.358109,209.843246,0.159259,-0.109609,0.437495,0.826763,0.087517
1040,test,NORMAL,22.633486,47.675665,200.609035,-0.150908,-0.682444,-9.234211,0.819009,0.153326
1040,test,NORMAL,22.718105,47.818695,198.740727,0.084619,0.14303,-1.868308,0.76981,0.080236
1040,test,NORMAL,22.889544,48.245681,203.067995,0.171438,0.426986,4.327268,0.828954,0.058586
1040,test,NORMAL,22.732586,48.77253,206.710153,-0.156957,0.526849,3.642159,0.91847,0.038609
1040,test,NORMAL,22.824818,49.584691,202.112682,0.092232,0.812161,-4.597471,0.877141,0.206343
1041,train,NORMAL,21.856397,58.326301,304.288047,0.147458,1.068625,3.412411,1.54376,0.189635
1041,train,NORMAL,21.771087,56.235227,308.378908,-0.085311,-2.091074,4.090862,1.585552,0.209611
1041,train,NORMAL,21.82598,57.923618,298.607685,0.054893,1.688391,-9.771224,1.645987,0.168889
1041,train,NORMAL,21.827615,57.922657,300.86201,0.001635,-0.000961,2.254325,1.480587,0.191172
1041,train,NORMAL,21.695732,56.812041,306.54579,-0.131883,-1.110616,5.683781,1.52982,0.088956
1041,train,NORMAL,21.770545,55.850958,299.61087,0.074813,-0.961084,-6.93492,1.379224,0.303068
1041,train,NORMAL,21.77356,57.347879,305.14792,0.003015,1.496922,5.53705,1.183489,0.118122
1041,train,NORMAL,21.830702,56.929841,296.69791,0.057142,-0.418039,-8.45001,1.127077,0.094057
1041,train,NORMAL,21.879645,56.871219,310.420648,0.048943,-0.058621,13.722738,1.094331,0.151707
1041,train,NORMAL,21.861205,57.386308,307.674129,-0.01844,0.515089,-2.746519,0.952333,0.116122
1042,test,NORMAL,22.420621,46.68619,218.917134,-0.040011,0.001054,-3.162916,1.219558,0.146106
1042,test,NORMAL,22.585353,46.959069,214.436538,0.164732,0.272879,-4.480596,1.206085,0.113633
1042,test,NORMAL,22.429165,46.882093,218.364431,-0.156188,-0.076976,3.927893,1.025175,0.09548
1042,test,NORMAL,22.436839,48.055943,215.584835,0.007674,1.17385,-2.779595,0.929294,0.163436
1042,test,NORMAL,22.726666,46.921349,216.002559,0.289827,-1.134595,0.417724,1.080854,0.053973
1042,test,NORMAL,22.660337,47.585473,212.071689,-0.066328,0.664125,-3.93087,1.042602,0.180649
1042,test,NORMAL,22.326455,48.592288,216.811772,-0.333882,1.006815,4.740083,1.105711,0.126776
1042,test,NORMAL,22.671427,48.081541,218.614295,0.344972,-0.510748,1.802523,0.998843,0.194233
1042,test,NORMAL,22.697705,46.930296,211.140353,0.026279,-1.151244,-7.473942,1.103886,0.167167
1042,test,NORMAL,22.492944,46.759321,217.813857,-0.204761,-0.170975,6.673504,1.125937,0.069411
1043,test,NORMAL,20.177185,37.735667,222.074634,0.00489,0.253274,8.939897,1.256802,0.117614
1043,test,NORMAL,20.185599,37.901373,220.655757,0.008414,0.165706,-1.418877,1.020838,0.157812
1043,test,NORMAL,20.407248,38.49075,217.287186,0.221649,0.589378,-3.368571,0.939701,0.297775
1043,test,NORMAL,20.153049,37.525201,230.048066,-0.254199,-0.965549,12.760881,1.011639,0.127163
1043,test,NORMAL,20.504805,39.115609,212.339525,0.351756,1.590409,-17.708541,1.2897,0.254009
1043,test,NORMAL,20.441773,36.683055,224.923512,-0.063032,-2.432555,12.583987,1.501693,0.184542
1043,test,NORMAL,20.061611,37.398565,225.47264,-0.380162,0.71551,0.549128,1.518781,0.167224
1043,test,NORMAL,20.315464,38.500595,220.387811,0.253853,1.102031,-5.084829,1.510115,0.170789
1043,test,NORMAL,20.130371,37.417023,234.422287,-0.185093,-1.083573,14.034476,1.665724,0.124131
1043,test,NORMAL,20.222147,37.8613,225.333728,0.091776,0.444277,-9.088559,1.767277,0.047959
1044,train,SLOW_DRIFT,23.16179,70.475877,308.129676,0.166115,0.146595,9.78355,1.213001,0.396831
1044,train,SLOW_DRIFT,22.871448,69.431105,307.446644,-0.290342,-1.044773,-0.683032,1.309979,0.299852
1044,train,SLOW_DRIFT,23.053038,70.362876,307.513132,0.18159,0.931771,0.066487,1.309269,0.299142
1044,train,SLOW_DRIFT,23.031995,70.417445,326.25096,-0.021043,0.054569,18.737829,1.338824,0.348328
1044,train,SLOW_DRIFT,23.171673,69.769011,311.993942,0.139678,-0.648434,-14.257018,1.335368,0.2965
1044,train,SLOW_DRIFT,23.046328,71.489526,331.512996,-0.125345,1.720515,19.519054,1.440629,0.352959
1044,train,SLOW_DRIFT,23.233522,71.845052,334.003976,0.187194,0.355526,2.49098,1.376756,0.630803
1044,train,SLOW_DRIFT,23.129921,70.591717,336.103531,-0.103601,-1.253335,2.099555,1.319014,0.327042
1044,train,SLOW_DRIFT,23.51711,71.232722,338.928751,0.387189,0.641004,2.82522,1.381788,0.389816
1044,train,SLOW_DRIFT,23.261034,70.992739,333.267472,-0.256076,-0.239983,-5.661279,1.348573,0.423031
1045,train,NORMAL,21.730558,54.625043,236.261788,-0.023474,0.130483,0.631206,0.895416,0.095283
1045,train,NORMAL,21.977231,55.234937,250.692667,0.246674,0.609895,14.430879,1.044216,0.178342
1045,train,NORMAL,21.940824,55.585838,248.722134,-0.036408,0.3509,-1.970533,1.009423,0.22548
1045,train,NORMAL,21.788323,55.078484,244.945996,-0.152501,-0.507354,-3.776139,0.990436,0.118539
1045,train,NORMAL,21.834709,54.56925,251.494606,0.046386,-0.509234,6.54861,1.026827,0.207761
1045,train,NORMAL,21.875173,54.144535,238.80024,0.040464,-0.424715,-12.694366,1.056395,0.061589
1045,train,NORMAL,21.91513,54.561164,247.489913,0.039957,0.416629,8.689673,0.907809,0.170928
1045,train,NORMAL,21.998401,54.730992,241.89284,0.083271,0.169828,-5.597073,0.826289,0.144757
1045,train,NORMAL,21.874417,54.62157,251.951266,-0.123984,-0.109422,10.058426,0.925192,0.159147
1045,train,NORMAL,21.824729,54.234076,244.401581,-0.049689,-0.387495,-7.549685,0.793564,0.166145
1046,train,NOISY,22.21518,49.105568,263.948067,-0.091379,0.816848,-4.107078,1.392371,0.213259
1046,train,NOISY,22.219477,48.378279,275.275585,0.004297,-0.727289,11.327517,1.342257,0.168983
1046,train,NOISY,22.310474,49.541272,280.419576,0.090997,1.162993,5.143991,1.274575,0.297406
1046,train,NOISY,22.440341,53.658074,272.923836,0.129868,4.116802,-7.495741,1.488107,0.164948
1046,train,NOISY,22.42246,48.759786,280.30712,-0.017881,-4.898287,7.383284,1.813988,0.268095
1046,train,NOISY,22.25635,48.798216,279.397337,-0.166111,0.038429,-0.909783,1.773899,0.246888
1046,train,NOISY,22.422274,46.677579,269.55086,0.165924,-2.120637,-9.846477,1.869216,0.492165
1046,train,NOISY,22.501167,51.826616,269.813029,0.078894,5.149037,0.262168,1.903102,0.325467
1046,train,NOISY,22.219303,50.341049,266.160181,-0.281864,-1.485567,-3.652848,2.012527,0.102591
1046,train,NOISY,22.410418,53.473201,276.178521,0.191115,3.132152,10.018341,2.235308,0.426383
1047,train,NOISY,27.494642,53.9918,182.237129,0.014752,0.434505,94.774758,3.587475,1.184231
1047,train,NOISY,27.960316,54.341711,157.374838,0.465675,0.349912,-24.862291,3.209216,0.707065
1047,train,NOISY,28.268033,53.826899,7.459259,0.307716,-0.514812,-149.915579,3.781561,1.609684
1047,train,NOISY,26.876312,54.837255,116.470896,-1.391721,1.010355,109.011637,4.448963,0.343764
1047,train,NOISY,27.889919,53.472451,181.442058,1.013607,-1.364803,64.971162,5.098353,0.592826
1047,train,NOISY,26.420279,54.12084,167.495751,-1.46964,0.648388,-13.946308,5.517539,0.769208
1047,train,NOISY,26.458372,54.034293,233.859248,0.038093,-0.086547,66.363497,5.696487,1.458321
1047,train,NOISY,27.974133,53.872718,132.50906,1.515762,-0.161575,-101.350188,6.817727,0.506341
1047,train,NOISY,26.895097,52.516211,159.445439,-1.079037,-1.356507,26.936379,6.780198,0.468922
1047,train,NOISY,25.669661,53.631251,105.915296,-1.225435,1.11504,-53.530143,7.296221,1.202062
1048,train,RAPID_CHANGE,20.707501,48.41993,205.425084,-0.302011,0.925377,10.474677,1.276802,0.275364
1048,train,RAPID_CHANGE,21.063664,52.381017,174.739667,0.356162,3.961086,-30.685417,1.813503,0.605038
1048,train,RAPID_CHANGE,20.887197,55.654668,175.783031,-0.176467,3.273652,1.043364,1.892808,0.859217
1048,train,RAPID_CHANGE,20.58536,59.743297,160.623794,-0.301837,4.088629,-15.159237,2.192716,1.246304
1048,train,RAPID_CHANGE,20.907116,59.006477,171.079172,0.321757,-0.73682,10.455378,2.274461,1.010862
1048,train,RAPID_CHANGE,20.7846,58.80581,163.114228,-0.122516,-0.200667,-7.964944,2.245614,1.200108
1048,train,RAPID_CHANGE,21.04879,59.842862,162.36311,0.26419,1.037051,-0.751118,2.325117,1.255705
1048,train,RAPID_CHANGE,20.94819,59.685752,169.579613,-0.1006,-0.15711,7.216503,2.255775,1.044089
1048,train,RAPID_CHANGE,21.035908,59.04418,162.804973,0.087718,-0.641572,-6.774639,2.135964,1.147798
1048,train,RAPID_CHANGE,21.05007,59.356759,168.228815,0.014162,0.312579,5.423842,1.588418,0.534361
1049,train,NOISY,22.182723,49.015298,250.46576,-0.158514,-0.939666,0.154439,2.009349,0.383829
1049,train,NOISY,22.11761,48.521826,252.268354,-0.065112,-0.493472,1.802594,1.998662,0.396531
1049,train,NOISY,22.252963,49.913116,256.029925,0.135353,1.39129,3.761571,1.965823,0.189505
1049,train,NOISY,22.318661,54.078604,262.923474,0.065697,4.165488,6.893548,1.749027,0.823896
1049,train,NOISY,22.312096,47.954572,259.799546,-0.006565,-6.124032,-3.123928,1.691066,0.392243
1049,train,NOISY,22.238741,51.483501,244.356494,-0.073354,3.528929,-15.443052,1.893785,0.175235
1049,train,NOISY,22.086915,41.558723,259.099001,-0.151827,-9.924777,14.742507,2.494232,0.758973
1049,train,NOISY,22.170748,48.527535,260.234332,0.083834,6.968812,1.135331,2.912739,0.227234
1049,train,NOISY,22.206478,52.517669,258.283531,0.03573,3.990134,-1.950801,3.094418,0.305759
1049,train,NOISY,21.88286,53.45786,251.028259,-0.323618,0.940191,-7.255272,3.253065,0.432902
1050,train,RAPID_CHANGE,23.26273,45.427121,394.363742,0.706393,-3.409307,12.130709,1.798337,1.087718
1050,train,RAPID_CHANGE,23.977736,41.933862,395.713205,0.715007,-3.49326,1.349463,2.265061,1.569186
1050,train,RAPID_CHANGE,24.216784,43.613937,396.892805,0.239048,1.680075,1.1796,2.302866,1.506031
1050,train,RAPID_CHANGE,24.059,40.939973,396.217294,-0.157785,-2.673964,-0.67551,2.412869,1.667022
1050,train,RAPID_CHANGE,24.12267,42.008905,397.334879,0.063671,1.068932,1.117585,2.464422,1.557895
1050,train,RAPID_CHANGE,23.975161,41.20213,398.5191,-0.14751,-0.806775,1.184221,2.498105,1.652711
1050,train,RAPID_CHANGE,23.942785,42.199372,407.514013,-0.032376,0.997242,8.994913,2.482459,1.476077
1050,train,RAPID_CHANGE,24.205896,41.251108,400.124642,0.263111,-0.948264,-7.389371,2.090587,1.223769
1050,train,RAPID_CHANGE,24.094276,42.061945,386.799738,-0.11162,0.810837,-13.324904,1.711913,0.574952
1050,train,RAPID_CHANGE,24.104707,41.662016,400.871597,0.010431,-0.399929,14.071859,1.340804,0.098787
1051,train,NORMAL,23.106258,45.044982,272.363591,0.112204,-0.215907,-7.781468,0.832097,0.112647
1051,train,NORMAL,22.988674,45.597482,276.248133,-0.117583,0.552499,3.884542,0.867986,0.21422
1051,train,NORMAL,23.226838,44.438288,264.619958,0.238163,-1.159194,-11.628175,0.960447,0.181212
1051,train,NORMAL,23.3174,44.835636,267.873083,0.090562,0.397348,3.253125,0.959053,0.133973
1051,train,NORMAL,23.148991,45.520749,264.156564,-0.168409,0.685113,-3.716519,1.030363,0.086791
1051,train,NORMAL,23.21853,44.268801,267.261841,0.06954,-1.251948,3.105278,1.081476,0.034989
1051,train,NORMAL,23.051938,45.55342,276.645041,-0.166592,1.284619,9.383199,1.221775,0.181218
1051,train,NORMAL,23.165207,45.749661,267.661995,0.113268,0.196241,-8.983045,1.131806,0.180058
1051,train,NORMAL,23.130123,44.173908,269.651816,-0.035083,-1.575753,1.989821,1.159242,0.08761
1051,train,NORMAL,23.253285,46.29851,266.253135,0.123162,2.124602,-3.398681,1.266979,0.209971
1052,train,RAPID_CHANGE,25.495094,55.870316,306.383808,-0.125386,-3.445869,-13.226791,1.72222,0.559194
1052,train,RAPID_CHANGE,25.527977,54.281105,268.109526,0.032882,-1.589211,-38.274283,1.987107,0.943499
1052,train,RAPID_CHANGE,25.709687,50.99242,249.237618,0.18171,-3.288686,-18.871908,2.287683,1.400181
1052,train,RAPID_CHANGE,25.48076,51.733848,209.146765,-0.228927,0.741428,-40.090853,2.490077,1.690651
1052,train,RAPID_CHANGE,25.203862,51.111969,213.033465,-0.276898,-0.621879,3.8867,2.376135,1.522727
1052,train,RAPID_CHANGE,25.476704,51.84551,214.752402,0.272842,0.733541,1.718937,2.330257,1.483162
1052,train,RAPID_CHANGE,25.596716,51.616598,223.142413,0.120013,-0.228912,8.390011,2.333708,1.401368
1052,train,RAPID_CHANGE,25.49374,50.888273,219.880734,-0.102977,-0.728325,-3.26168,2.142926,1.321848
1052,train,RAPID_CHANGE,25.317024,51.977911,210.891906,-0.176716,1.089638,-8.988827,1.967692,0.995274
1052,train,RAPID_CHANGE,25.445776,51.558334,210.93036,0.128752,-0.419577,0.038453,1.654229,0.614701
1053,train,NOISY,21.983965,45.485608,375.636164,0.00535,-3.93263,21.77344,1.85962,0.134538
1053,train,NOISY,22.049022,46.150393,358.639129,0.065057,0.664785,-16.997035,1.63908,0.301415
1053,train,NOISY,21.931894,45.371767,356.582644,-0.117128,-0.778626,-2.056485,1.612741,0.396044
1053,train,NOISY,22.050607,51.368245,362.756726,0.118713,5.996478,6.174082,1.933377,0.229479
1053,train,NOISY,21.869594,47.586584,364.26965,-0.181013,-3.781661,1.512924,2.176087,0.150431
1053,train,NOISY,22.099447,50.891434,353.583087,0.229853,3.30485,-10.686563,2.313275,0.472261
1053,train,NOISY,22.101138,47.978108,347.436909,0.001691,-2.913326,-6.146177,2.36226,0.161844
1053,train,NOISY,22.019384,51.579708,355.706175,-0.081754,3.6016,8.269265,2.523496,0.17706
1053,train,NOISY,22.072472,50.497176,359.399502,0.053088,-1.082531,3.693327,2.216592,0.491512
1053,train,NOISY,21.944753,46.801126,353.241715,-0.127718,-3.69605,-6.157787,2.373582,0.118876
1054,train,NOISY,24.445699,62.666677,358.701265,0.248411,5.286757,11.05163,3.087122,0.89134
1054,train,NOISY,24.123171,62.545216,375.785246,-0.322528,-0.121461,17.083981,2.813153,0.503695
1054,train,NOISY,24.102313,60.904883,336.283489,-0.020858,-1.640333,-39.501758,2.720987,0.43935
1054,train,NOISY,24.095182,58.70757,350.768499,-0.007131,-2.197313,14.48501,2.61469,0.399876
1054,train,NOISY,24.355814,64.217513,317.18398,0.260633,5.509942,-33.584518,2.957427,0.695365
1054,train,NOISY,24.342413,61.965561,318.261452,-0.013401,-2.251951,1.077471,2.775816,0.820665
1054,train,NOISY,24.280236,52.934593,389.744985,-0.062178,-9.030968,71.483534,3.578466,0.667998
1054,train,NOISY,24.264422,65.147997,401.888937,-0.015814,12.213404,12.143952,4.378339,0.939422
1054,train,NOISY,24.084888,59.32272,361.602059,-0.179534,-5.825277,-40.286878,4.594843,0.377645
1054,train,NOISY,24.259426,63.005801,345.448713,0.174539,3.68308,-16.153346,4.78433,0.289966
1055,val,NORMAL,22.950553,48.183834,371.034779,0.163273,0.907404,14.745779,1.996859,0.272292
1055,val,NORMAL,23.039186,47.139841,365.434975,0.088633,-1.043993,-5.599804,1.806974,0.201918
1055,val,NORMAL,23.202279,47.189816,364.380973,0.163093,0.049976,-1.054002,1.571813,0.083893
1055,val,NORMAL,23.016728,48.827713,362.10207,-0.18555,1.637897,-2.278903,1.557916,0.156345
1055,val,NORMAL,22.961446,47.21696,370.066412,-0.055283,-1.610753,7.964342,1.560076,0.136064
1055,val,NORMAL,23.021133,48.285167,361.244088,0.059687,1.068207,-8.822325,1.403022,0.214862
1055,val,NORMAL,23.020483,46.908795,373.220362,-0.00065,-1.376372,11.976274,1.217342,0.166167
1055,val,NORMAL,23.230796,46.97153,365.052936,0.210312,0.062735,-8.167426,1.281294,0.236033
1055,val,NORMAL,23.184727,46.040316,370.62375,-0.046069,-0.931214,5.570814,1.178537,0.23302
1055,val,NORMAL,22.985645,47.610994,369.92147,-0.199082,1.570678,-0.702279,1.219452,0.082466
1056,train,NOISY,22.045646,42.157697,507.275903,-0.052377,-11.029654,-50.283657,7.847776,0.614529
1056,train,NOISY,21.035501,46.791256,422.618759,-1.010145,4.633559,-84.657144,8.311693,1.442387
1056,train,NOISY,20.235956,36.258806,464.489131,-0.799545,-10.53245,41.870372,8.705836,1.751734
1056,train,NOISY,21.978904,43.92732,457.120635,1.742948,7.668514,-7.368496,9.058387,0.760778
1056,train,NOISY,22.887198,40.491518,535.917766,0.908294,-3.435802,78.797132,8.948685,1.651961
1056,train,NOISY,22.158183,50.186144,452.287382,-0.729015,9.694626,-83.630385,9.538048,0.772944
1056,train,NOISY,20.506442,51.712517,416.137548,-1.651741,1.526373,-36.149833,9.560666,1.100128
1056,train,NOISY,22.011985,45.043408,505.721724,1.505543,-6.669109,89.584176,10.029322,0.955411
1056,train,NOISY,22.45455,56.174458,399.071781,0.442565,11.13105,-106.649942,10.563278,1.866784
1056,train,NOISY,22.667555,42.547907,468.277819,0.213005,-13.626551,69.206038,10.803708,1.178439
1057,train,NOISY,25.117971,64.920101,311.585883,0.615899,2.84243,7.906244,3.278483,0.12337
1057,train,NOISY,23.926265,61.113278,313.775811,-1.191705,-3.806824,2.189927,3.676098,0.522226
1057,train,NOISY,24.87673,62.829636,306.164064,0.950465,1.716358,-7.611747,3.910638,0.178814
1057,train,NOISY,25.114542,65.918936,311.424679,0.237811,3.0893,5.260615,3.655893,0.476695
1057,train,NOISY,25.03895,64.368867,306.52033,-0.075591,-1.550069,-4.904349,3.616687,0.513189
1057,train,NOISY,25.517132,61.061058,307.465806,0.478182,-3.307808,0.945476,3.277171,0.200238
1057,train,NOISY,25.264032,65.030373,309.905525,-0.2531,3.969315,2.439719,3.166264,0.292539
1057,train,NOISY,25.487544,65.108719,309.08471,0.223512,0.078346,-0.820815,3.034699,0.590202
1057,train,NOISY,25.408183,65.348392,308.613548,-0.079361,0.239672,-0.471161,2.616022,0.151152
